Dictionary Name,Total Sentences (#),Total Correct Transformations (#),Total Pos->Pos Transformations (#),Correct Pos->Pos Transformations (#),Total Pos->Neg Transformations (#),Correct Pos->Neg Transformations (#),Correct Pos->Pos Transformations (%),Correct Pos->Neg Transformations (%),Total Correct Transformations (%),Total source tokens,Total Prediction Tokens per Source,Total Target Tokens per Source,Pos->Pos Token Precision (%),Pos->Neg Token Precision (%),Pos->Pos Token Recall (%),Pos->Neg Token Recall (%),Pos->Pos Category Precision (%),Pos->Neg Category Precision (%),Pos->Pos Category Recall (%),Pos->Neg Category Recall (%),Parseable Sentences (#),Pos->Pos Parseable Sentences (#),Pos->Neg Parseable Sentences (#),Parseable Sentences (%),Pos->Pos Parseable Sentences (%),Pos->Neg Parseable Sentences (%),Pos->Pos Preseve Tree Structures (%),Pos->Pos Preserve Significant Clauses (%),Pos->Neg Preseve Tree Structures (%),Pos->Neg Preserve Significant Clauses (%),Pos->Neg Predictions with Main Clause (#),Pos->Neg Predictions that Negate Main Clause (#),Pos->Neg Predictions that Negate Outside Main Clause (#),Pos->Neg Predictions that Negate Outside Main Clause (%),Pos->Neg Predictions without Main Clause (#),Pos->Neg Predictions that Negate Main Clause (Denominator: all Pos->Neg sentences),Pos->Neg Predictions that Negate Main Clause (Denominator: only Pos->Neg sentences with main clauses),Pos->Neg Predictions with Main Clause (%),Pos->Neg Predictions Containing the Target Verb (%),Pos->Neg Predictions Negating the Target Verb (Denominator: all pos->neg sentences),Pos->Neg Predictions Negating the Target Verb (Denominator: pos->neg with target verb)
7.00,182.00,79.00,80.00,79.00,102.00,0.00,0.99,0.00,0.43,714.00,840.00,816.00,1.00,0.36,0.99,0.37,1.00,0.36,0.99,0.37,176.00,79.00,97.00,0.97,0.99,0.95,0.99,0.99,0.00,0.28,66.00,36.00,29.00,0.44,31.00,0.35,0.55,0.65,0.98,0.08,0.08
8.00,114.00,61.00,60.00,60.00,54.00,1.00,1.00,0.02,0.54,432.00,499.00,486.00,1.00,0.30,1.00,0.30,1.00,0.30,1.00,0.30,112.00,60.00,52.00,0.98,1.00,0.96,1.00,1.00,0.02,0.13,36.00,30.00,6.00,0.17,16.00,0.56,0.83,0.67,0.98,0.15,0.15
9.00,806.00,413.00,415.00,413.00,391.00,0.00,1.00,0.00,0.51,"3,519.00","4,012.00","3,910.00",1.00,0.37,1.00,0.38,1.00,0.37,1.00,0.38,790.00,414.00,376.00,0.98,1.00,0.96,1.00,1.00,0.00,0.21,227.00,146.00,81.00,0.36,149.00,0.37,0.64,0.58,0.96,0.00,0.00
10.00,406.00,194.00,192.00,192.00,214.00,2.00,1.00,0.01,0.48,"2,140.00","2,424.00","2,354.00",1.00,0.35,1.00,0.36,1.00,0.35,1.00,0.36,398.00,192.00,206.00,0.98,1.00,0.96,1.00,1.00,0.01,0.14,139.00,111.00,28.00,0.20,67.00,0.52,0.80,0.65,0.99,0.01,0.01
11.00,799.00,397.00,400.00,397.00,399.00,0.00,0.99,0.00,0.50,"4,389.00","5,003.00","4,788.00",1.00,0.34,1.00,0.35,1.00,0.34,1.00,0.35,786.00,400.00,386.00,0.98,1.00,0.97,1.00,1.00,0.00,0.14,183.00,128.00,55.00,0.30,203.00,0.32,0.70,0.46,1.00,0.11,0.11
12.00,424.00,200.00,202.00,200.00,222.00,0.00,0.99,0.00,0.47,"2,664.00","2,971.00","2,886.00",1.00,0.36,1.00,0.37,1.00,0.36,1.00,0.38,417.00,202.00,215.00,0.98,1.00,0.97,1.00,1.00,0.00,0.06,137.00,122.00,14.00,0.10,78.00,0.55,0.89,0.62,1.00,0.13,0.13
13.00,715.00,352.00,361.00,352.00,354.00,0.00,0.98,0.00,0.49,"4,602.00","5,048.00","4,956.00",1.00,0.34,1.00,0.34,1.00,0.34,1.00,0.35,705.00,360.00,345.00,0.99,1.00,0.97,0.98,0.99,0.00,0.04,145.00,130.00,15.00,0.10,200.00,0.37,0.90,0.41,0.91,0.01,0.01
14.00,523.00,251.00,257.00,251.00,266.00,0.00,0.98,0.00,0.48,"3,724.00","4,065.00","3,990.00",0.99,0.35,0.99,0.36,1.00,0.35,1.00,0.36,507.00,257.00,250.00,0.97,1.00,0.94,1.00,1.00,0.00,0.05,117.00,102.00,15.00,0.13,133.00,0.38,0.87,0.44,0.92,0.00,0.00
15.00,"1,559.00",729.00,761.00,729.00,798.00,0.00,0.96,0.00,0.47,"11,970.00","13,264.00","12,768.00",0.99,0.29,0.99,0.30,0.99,0.29,0.99,0.31,"1,521.00",755.00,766.00,0.98,0.99,0.96,0.98,0.99,0.00,0.06,252.00,196.00,56.00,0.22,514.00,0.25,0.78,0.32,0.99,0.07,0.07
16.00,"1,063.00",498.00,524.00,498.00,539.00,0.00,0.95,0.00,0.47,"8,624.00","9,443.00","9,163.00",0.99,0.34,0.99,0.35,0.99,0.34,0.99,0.35,"1,028.00",521.00,507.00,0.97,0.99,0.94,0.98,0.98,0.00,0.09,250.00,202.00,48.00,0.19,257.00,0.37,0.81,0.46,1.00,0.11,0.11
17.00,462.00,174.00,236.00,174.00,226.00,0.00,0.74,0.00,0.38,"3,842.00","4,144.00","4,068.00",0.95,0.37,0.95,0.37,0.98,0.38,0.98,0.39,445.00,231.00,214.00,0.96,0.98,0.95,0.91,0.93,0.00,0.04,116.00,106.00,10.00,0.09,98.00,0.47,0.91,0.51,0.98,0.12,0.12
18.00,143.00,55.00,79.00,55.00,64.00,0.00,0.70,0.00,0.38,"1,152.00","1,233.00","1,216.00",0.95,0.42,0.95,0.42,0.97,0.43,0.97,0.44,140.00,76.00,64.00,0.98,0.96,1.00,0.90,0.91,0.00,0.03,41.00,38.00,3.00,0.07,23.00,0.59,0.93,0.64,0.97,0.06,0.06
19.00,768.00,232.00,379.00,232.00,389.00,0.00,0.61,0.00,0.30,"7,391.00","7,942.00","7,780.00",0.94,0.27,0.94,0.28,0.97,0.28,0.97,0.29,741.00,371.00,370.00,0.96,0.98,0.95,0.86,0.93,0.00,0.02,111.00,104.00,7.00,0.06,259.00,0.27,0.94,0.29,0.94,0.09,0.09
20.00,743.00,228.00,372.00,228.00,371.00,0.00,0.61,0.00,0.31,"7,420.00","7,865.00","7,791.00",0.93,0.32,0.93,0.32,0.96,0.33,0.96,0.33,709.00,361.00,348.00,0.95,0.97,0.94,0.85,0.90,0.00,0.02,139.00,128.00,10.00,0.07,209.00,0.35,0.92,0.37,0.93,0.08,0.09
21.00,547.00,121.00,285.00,121.00,262.00,0.00,0.42,0.00,0.22,"5,502.00","5,757.00","5,764.00",0.86,0.34,0.86,0.34,0.91,0.37,0.91,0.37,499.00,265.00,234.00,0.91,0.93,0.89,0.71,0.76,0.00,0.03,124.00,113.00,11.00,0.09,110.00,0.43,0.91,0.47,0.94,0.11,0.12
22.00,340.00,50.00,166.00,50.00,174.00,0.00,0.30,0.00,0.15,"3,828.00","4,000.00","4,002.00",0.82,0.36,0.81,0.36,0.87,0.40,0.87,0.40,289.00,136.00,153.00,0.85,0.82,0.88,0.58,0.66,0.00,0.02,92.00,84.00,7.00,0.08,61.00,0.48,0.91,0.53,0.94,0.08,0.09
23.00,233.00,8.00,106.00,8.00,127.00,0.00,0.08,0.00,0.03,"2,921.00","3,006.00","3,048.00",0.75,0.36,0.75,0.35,0.86,0.42,0.85,0.41,209.00,94.00,115.00,0.90,0.89,0.91,0.52,0.63,0.00,0.02,69.00,66.00,3.00,0.04,46.00,0.52,0.96,0.54,0.80,0.06,0.07
24.00,173.00,5.00,92.00,5.00,81.00,0.00,0.05,0.00,0.03,"1,944.00","2,000.00","2,025.00",0.69,0.34,0.68,0.34,0.81,0.42,0.80,0.41,154.00,77.00,77.00,0.89,0.84,0.95,0.36,0.55,0.00,0.00,48.00,47.00,1.00,0.02,29.00,0.58,0.98,0.59,0.68,0.09,0.13
